ID,Name,Street Address,Suburb,Postcode,State,Latitude,Longitude,PAF,Previous Match,Status,Bedrooms,Bathrooms,Garages,Carports,Living Areas,Cooling,Heating,Land Size,Building Size,Price per m2,First Listed,Days on the market,Listed Price,First Listed Price,First to Listed Price Change,Price Guide,First Listed Price Guide,Period,VPA,Median Price,Change of Listed Price to Median Price,Property Type,Agency,Agency ID,Primary Agent,Portal ID,Listing Link,Extracted
21322243,The Homeowner,26 Grant St,Zillmere,4034,QLD,-27.36092863,153.0363363,,,current,3,1,1,,,a/c,,,,,14-06-2022,14,$500 per week,$500 per week,0.0%,500,500,week,,665000,,House,Image Property - Brisbane Northside,16141,Katie Collins,434597303,https://www.nexu.com.au/app/#/listing/21322243,29-06-2022
21322277,The Homeowner,36 Brigginshaw Way,Ripley,4306,QLD,-27.67493495,152.7986461,,,current,4,2,2,,,,,,,,14-06-2022,14,Leased! $680 Per Week,$680 Per Week,0.0%,680,680,week,,519000,,House,Rental Invest - Ripley,36027,Jessica Mason,434597235,https://www.nexu.com.au/app/#/listing/21322277,29-06-2022
21322106,The Homeowner,7 Wader Street,North Lakes,4509,QLD,-27.21903326,153.0187056,,,current,3,2,1,,,,,,,,14-06-2022,14,$510 per week,$510 per week,0.0%,510,510,week,VPA-2,580000,,House,Harcourts  - North Lakes,19529,Harcourts North Lakes Leasing,434597567,https://www.nexu.com.au/app/#/listing/21322106,29-06-2022
21080182,The Homeowner,39 Hebe Street,Bardon,4065,QLD,-27.46488019,152.9861036,,,current,4,2,1,,,,,,,,09-05-2022,50,APPLICATION PENDING,$720 per week,-5.6%,680,720,week,VPA-2,1795000,,House,REMAX Profile Real Estate -,24912,Melissa Chivers,434359239,https://www.nexu.com.au/app/#/listing/21080182,29-06-2022
21077202,The Homeowner,4/42 Philip Street,Hawthorne,4171,QLD,-27.47014113,153.0595441,,,current,3,2,2,,,"a/c, ducted",,,,,09-05-2022,50,"$1,000 per week","$1,000 per week",0.0%,1000,1000,week,,,,Townhouse,Place - Bulimba,25934,"Matthew Dickinson, Lisa Perruzza",434356319,https://www.nexu.com.au/app/#/listing/21077202,29-06-2022
21322886,The Homeowner,13 Penrose Street,Auchenflower,4066,QLD,-27.47645681,152.9904882,,,current,6,2,2,,2,a/c,,,,,02-06-2022,27,$1700 pw,$1700 pw,0.0%,1700,1700,week,VPA-3,1962500,,House,Harcourts Astute - PADDINGTON,24618,Ayden Brown,434525211,https://www.nexu.com.au/app/#/listing/21322886,29-06-2022
21322904,The Homeowner,58 Molonga Terrace,Graceville,4075,QLD,-27.52424721,152.9726692,,,current,3,2,2,,,a/c,,,,,11-06-2022,18,$650 pw,$700 pw,-7.1%,650,700,week,,1063500,,House,McGrath Estate Agents - Paddington,24852,Oliver Campbell,434590575,https://www.nexu.com.au/app/#/listing/21322904,29-06-2022
21323098,The Homeowner,10 Lynford place,Bridgeman Downs,4035,QLD,-27.36345508,152.9825303,,,current,4,2,2,,,,,,,,14-06-2022,14,$600 per week,$950 per week,-36.8%,600,950,week,VPA-3,1050000,,House,Klover Property - Sunnybank Hills,43433,Jennie Nheu,434598815,https://www.nexu.com.au/app/#/listing/21323098,29-06-2022
21323135,The Homeowner,2/19 Rolle Street,Holland Park West,4121,QLD,-27.51684649,153.0552756,,,current,3,2,1,1,2,split-system,split-system,,,,14-06-2022,14,$650 per week,$650 per week,0.0%,650,650,week,VPA-3,,,Townhouse,Red & Co - Fortitude Valley,24549,"Darielle Grosvenor, Marysia Hacon",434598755,https://www.nexu.com.au/app/#/listing/21323135,29-06-2022
21317740,The Homeowner,4301/43 Herschel Street,Brisbane City,4000,QLD,-27.46777768,153.0195299,,,current,2,2,,1,,"a/c, ducted",,,87,8,13-06-2022,15,Under Application,$700 per week,0.0%,700,700,week,,570000,,Apartment,Square Real Estate,85398,Grace Hu,434592843,https://www.nexu.com.au/app/#/listing/21317740,29-06-2022
10078238,The Homeowner,5/10 Lissner St,Toowong,4066,QLD,-27.48373244,152.9914151,,,current,2,2,1,,,,,854m2,,1,08-06-2022,20,$480.00 Weekly,,,480,,week,,485000,,Unit,Coronis - Inner West,27532,Tarra Foulds,427735866,https://www.nexu.com.au/app/#/listing/10078238,29-06-2022
21323773,The Homeowner,9 Brookeside Crescent,Seventeen Mile Rocks,4073,QLD,-27.5490725,152.9541167,,,current,4,2,2,,,a/c,,,,,14-06-2022,14,$700 Weekly,$700 Weekly,0.0%,700,700,week,VPA-1,975000,,House,Centenary Real Estate - Jindalee,29690,"Rental Team, Amelia Hoddy",434600383,https://www.nexu.com.au/app/#/listing/21323773,29-06-2022
21323918,The Homeowner,230 Oates Avenue,Holland Park,4121,QLD,-27.52123401,153.0794633,,,current,3,1,,2,2,a/c,,,,,14-06-2022,14,$550 per week,$550 per week,0.0%,550,550,week,VPA-3,1100000,,House,People Estate Agents - BRISBANE CITY,41963,Rentals Team,434600167,https://www.nexu.com.au/app/#/listing/21323918,29-06-2022
9591700,The Homeowner,116 Dyson Avenue,Sunnybank,4109,QLD,-27.57856935,153.0473443,,,current,1,1,1,,,,,706m2,,1,10-06-2019,1115,$410pw Furnished,$290 per week,41.4%,410,290,week,VPA-1,825000,,House,Q Pro Realty - SUNNYBANK,27518,"Jacqueline Zhang, Q Pro Realty Leasing",426713922,https://www.nexu.com.au/app/#/listing/9591700,29-06-2022
21323807,The Homeowner,3 Springbrook Street,South Ripley,4306,QLD,-27.69280609,152.8203011,,,current,4,2,2,,,a/c,,,,,14-06-2022,14,$400 per week,$400 per week,0.0%,400,400,week,,600000,,House,Ray White IMS - LOGANHOLME,23952,IMS Leasing,434600323,https://www.nexu.com.au/app/#/listing/21323807,29-06-2022
21323871,The Homeowner,97 Bay St,Cleveland,4163,QLD,-27.54030047,153.2620183,,,current,4,2,,1,,,,,,,14-06-2022,14,$770 per week,$790 per week,-2.5%,770,790,week,VPA-3,890000,,House,Raine & Horne - Cleveland,19005,Dara Gooley,434600251,https://www.nexu.com.au/app/#/listing/21323871,29-06-2022
21324091,The Homeowner,34 Griffith Street,New Farm,4005,QLD,-27.47306582,153.0426222,,,current,5,2,2,,,a/c,,,,,14-06-2022,14,$1850 per week,$1850 per week,0.0%,1850,1850,week,,3235000,,House,Living Here Cush Partners - TENERIFFE,30465,Ava Hinds,434599919,https://www.nexu.com.au/app/#/listing/21324091,29-06-2022
21325148,The Homeowner,365 Webster Road,Stafford Heights,4053,QLD,-27.39994797,153.0192693,,,current,3,1,3,,,a/c,,,,,14-06-2022,14,$465 per week,$465 per week,0.0%,465,465,week,,889000,,House,Bell Estate Agents,46907,"Bridgitte Nelson, Jonathan Bell",434601371,https://www.nexu.com.au/app/#/listing/21325148,29-06-2022
21325227,The Homeowner,1303/160 Roma Street,Brisbane City,4000,QLD,-27.46689161,153.0188864,,,current,1,1,,,,a/c,,,,,14-06-2022,14,$430 per week,$430 per week,0.0%,430,430,week,,315000,,Apartment,Ray White Brisbane City - Brisbane,30125,Ray White Brisbane Leasing,434601227,https://www.nexu.com.au/app/#/listing/21325227,29-06-2022
21325066,The Homeowner,709/1000 Ann Street,Fortitude Valley,4006,QLD,-27.45358635,153.0393997,,,current,2,1,1,,,,,,,,14-06-2022,14,$450 per week,$450 per week,0.0%,450,450,week,,500000,,Apartment,Ray White Brisbane City - Brisbane,30125,Ray White Brisbane City Leasing,434601543,https://www.nexu.com.au/app/#/listing/21325066,29-06-2022
21324769,The Homeowner,25 Gosford Street,Mount Gravatt,4122,QLD,-27.53866007,153.0766775,,,current,4,2,,2,,,,,,,14-06-2022,14,$895 per week,$950 per week,-5.8%,895,950,week,,985000,,House,GiJay Estate Agents -,24683,GiJay Estate Agents Rentals,434602027,https://www.nexu.com.au/app/#/listing/21324769,29-06-2022
21324831,The Homeowner,7 Maple Street,Wavell Heights,4012,QLD,-27.38354184,153.0502064,,,current,5,3,2,,,,,,,,14-06-2022,14,$1300 / wk,$1300 / wk,0.0%,1300,1300,week,VPA-3,1700000,,House,LJ Hooker - STAFFORD,16449,LJ Hooker Stafford Rental Team,434601887,https://www.nexu.com.au/app/#/listing/21324831,29-06-2022
21318419,The Homeowner,6a Sargent Street,New Farm,4005,QLD,-27.47288873,153.0449205,,,current,3,3,,1,,,,,154,6,13-06-2022,15,$900 pw,$950 pw,-5.3%,900,950,week,,2040000,,House,Sixty Four Property - NEW FARM,18864,"Ranal Charan, Hamish Brewis Foulger",434593387,https://www.nexu.com.au/app/#/listing/21318419,29-06-2022
21085352,The Homeowner,3 Waterview Court,Springfield Lakes,4300,QLD,-27.67076659,152.9157842,,,current,4,3,2,,,,,,,,10-05-2022,49,$695 per week,$695 per week,0.0%,695,695,week,VPA-2,590000,,House,McGrath Springfield - Springfield,24341,McGrath Springfield,434363711,https://www.nexu.com.au/app/#/listing/21085352,29-06-2022
21063392,The Homeowner,50 LUPRENA STREET,Mansfield,4122,QLD,-27.53861431,153.101962,,,current,3,1,2,,,,,,,,06-05-2022,53,LEASED,$625 per week,-5.6%,590,625,week,VPA-1,945000,,House,Kevin Manning Real Estate - Mt Gravatt East,28633,Michael JIANG,434342627,https://www.nexu.com.au/app/#/listing/21063392,29-06-2022
21325959,The Homeowner,17 Olney Street,Wilston,4051,QLD,-27.43051433,153.0176423,,,current,3,1,1,,,a/c,,,,,14-06-2022,14,$675 per week,$675 per week,0.0%,675,675,week,,1075000,,House,Bell Estate Agents,46907,"Bridgitte Nelson, Jonathan Bell",434603123,https://www.nexu.com.au/app/#/listing/21325959,29-06-2022
21085652,The Homeowner,22 Abbott Street,Ascot,4007,QLD,-27.43356183,153.0578796,,,current,3,1,,1,,a/c,,,,,10-05-2022,49,$800 per week,$900 per week,-11.1%,800,900,week,,1510000,,House,Grace and Keenan - NEWSTEAD,41273,Margreta Turner,434365819,https://www.nexu.com.au/app/#/listing/21085652,29-06-2022
21326428,The Homeowner,29 Rodney Street,Wynnum West,4178,QLD,-27.44280446,153.1467027,,,current,1,1,,,,,,,,,14-06-2022,14,$335 per week - Bills Included,$335 per week - Bills Included,0.0%,335,335,week,,,,House,The Core Advisory Team QLD,41343,Taegan Anthony,434602431,https://www.nexu.com.au/app/#/listing/21326428,29-06-2022
21325902,The Homeowner,52 Sherwood Drive,Browns Plains,4118,QLD,-27.65674331,153.0489078,,,current,4,2,2,,,a/c,,,,,14-06-2022,14,Under Application,$550 per week,0.0%,550,550,week,,532500,,House,Cheers Realty - Property Managers,27631,"Brooke Lin, Katie WU",434603259,https://www.nexu.com.au/app/#/listing/21325902,29-06-2022
21310456,The Homeowner,1/136 Albion Rd,Windsor,4030,QLD,-27.42929095,153.0348615,,,current,2,1,,1,,,,,,,10-06-2022,18,Approved Application,$375 per week,-6.7%,350,375,week,,432500,,Unit,Image Property - Brisbane Northside,16141,Natalie Mulcahy,434588107,https://www.nexu.com.au/app/#/listing/21310456,29-06-2022
9798705,The Homeowner,82/391 391 Belmont Rd,Belmont,4153,QLD,-27.506996,153.1335,,,current,3,2,1,1,,a/c,,,,,08-08-2019,1056,$430 Per Week,$435 Per Week,-1.1%,430,435,week,VPA-1,848000,,House,Australian Property Management Alliance - Mango Hill,26275,Linda Yau,427175710,https://www.nexu.com.au/app/#/listing/9798705,29-06-2022
21087875,The Homeowner,27 Copenhagen St,Wishart,4122,QLD,-27.55619626,153.0914685,,,current,3,2,,2,,a/c,,,,,10-05-2022,49,LEASED,3 Bedrooms + 2 Rooms $770 Per Week,-16.9%,640,770,week,VPA-1,938000,,House,AUSPRO PROPERTIES - SUNNYBANK,24396,Miranda Cheang,434367979,https://www.nexu.com.au/app/#/listing/21087875,29-06-2022
21326894,The Homeowner,11 Prosser Street,Riverhills,4074,QLD,-27.56194888,152.9082981,,,current,3,1,,2,,"a/c, reverse cycle",,,,,14-06-2022,14,$570 per week,$570 per week,0.0%,570,570,week,,640000,,House,Rent Star - Brisbane,16048,Claudia Cranshaw,434604195,https://www.nexu.com.au/app/#/listing/21326894,29-06-2022
21327091,The Homeowner,10/35 Clarence Rd,Indooroopilly,4068,QLD,-27.49664361,152.9777158,,,current,1,1,1,,,a/c,,,,,14-06-2022,14,$420.00 Per week,$420.00 Per week,0.0%,420,420,week,,405000,,Apartment,PMC Property Management -  QLD,24314,Laura Lunt,434603851,https://www.nexu.com.au/app/#/listing/21327091,29-06-2022
21065533,The Homeowner,11 Gwydir Street,Riverhills,4074,QLD,-27.55949873,152.9160205,,,current,3,1,2,,,,,,,,06-05-2022,53,Leased by Ray White Centenary,$550 per week,-13.6%,475,550,week,VPA-1,640000,,House,Ray White - Centenary,18872,Leanne Edge,434346519,https://www.nexu.com.au/app/#/listing/21065533,29-06-2022
21318697,The Homeowner,8/40 Fanny Street,Annerley,4103,QLD,-27.50982221,153.0306287,,,current,1,1,,,,a/c,,,,,13-06-2022,15,$350 per week,$350 per week,0.0%,350,350,week,VPA-3,320000,,Studio,RealtyMax - LOGAN CENTRAL,45561,RealtyMax Rentals Team,434593651,https://www.nexu.com.au/app/#/listing/21318697,29-06-2022
21327901,The Homeowner,152 Gordon St,Ormiston,4160,QLD,-27.5125851,153.2585333,,,current,3,1,1,,1,a/c,,,,,14-06-2022,14,$590 per week,$560 per week,5.4%,590,560,week,,737500,,House,Sunplace Group,107275,Jack,434604347,https://www.nexu.com.au/app/#/listing/21327901,29-06-2022
21327909,The Homeowner,805/8 Adelaide Street,Brisbane City,4000,QLD,-27.47017247,153.0220173,,,current,2,2,1,,,,,,,,14-06-2022,14,$925 per week,"$1,000 per week",-7.5%,925,1000,week,,570000,,Apartment,Ray White Inner Brisbane Apartments - BRISBANE CITY,25748,"Anthony Mason, Tupito Merrall",434604331,https://www.nexu.com.au/app/#/listing/21327909,29-06-2022
19917291,The Homeowner,32 Prosperity Drive,Helensvale,4212,QLD,-27.88434167,153.3571676,,,current,4,4,2,,1,a/c,,,,,11-01-2022,168,$1450 Negotiable,$1350 weekly negotiable,7.4%,1450,1350,week,VPA-1,930000,,House,Minus The Agent -  AUSTRALIA,16826,Minus The Agent Property Management,433528586,https://www.nexu.com.au/app/#/listing/19917291,29-06-2022
20673339,The Homeowner,21 Praeger Street,Chapel Hill,4069,QLD,-27.5001526,152.9583192,,,current,3,2,,2,,,,,,,18-03-2022,102,$530 per week,$560 per week,-5.4%,530,560,week,VPA-2,995000,,House,REMAX Profile Real Estate -,24912,Melissa Chivers,434028731,https://www.nexu.com.au/app/#/listing/20673339,29-06-2022
21321764,The Homeowner,3 Jerrys Place,Thornlands,4164,QLD,-27.55475389,153.2751462,,,current,4,2,2,,2,a/c,split-system,,,,14-06-2022,14,$690.00 per week,$690.00 per week,0.0%,690,690,week,VPA-3,784000,,House,Devcon Property Services - MOOLOOLABA,38921,Raza Abbas,434598191,https://www.nexu.com.au/app/#/listing/21321764,29-06-2022
21319878,The Homeowner,50 Finnegan Circuit,Oxley,4075,QLD,-27.56255072,152.9743346,,,current,4,2,2,,,,,,,,14-06-2022,15,$750 per week,$800 per week,-6.3%,750,800,week,,825000,,House,Harcourts Marketplace - OXLEY,36213,Jess Kindt Leasing Team,434594271,https://www.nexu.com.au/app/#/listing/21319878,29-06-2022
20623468,The Homeowner,332 Warrigal Rd,Eight Mile Plains,4113,QLD,-27.58499388,153.0856023,,,current,4,3,,2,,,,,,,14-03-2022,107,$700 per week,$700 per week,0.0%,700,700,week,VPA-2,966000,,House,Coronis   - Inner South,17993,Melissa Robinson,433986771,https://www.nexu.com.au/app/#/listing/20623468,29-06-2022
21002254,The Homeowner,5 Montessa Street,Cornubia,4130,QLD,-27.67183492,153.2025785,,,current,5,1,2,,,a/c,,,,,28-04-2022,61,$650 pw,$650 pw,0.0%,650,650,week,VPA-3,1100000,,House,MPM Property - Brisbane,16883,Alisha Golding,434287975,https://www.nexu.com.au/app/#/listing/21002254,29-06-2022
21329258,The Homeowner,1/121 McLennan Street,Wooloowin,4030,QLD,-27.42264861,153.038428,,,current,1,1,,1,,,,,,,15-06-2022,14,$310 per week,$310 per week,0.0%,310,310,week,VPA-2,310000,,Unit,Globenet Realty - Boondall,29701,Vicky Lilwall,434605527,https://www.nexu.com.au/app/#/listing/21329258,29-06-2022
21329311,The Homeowner,16 Dorricott Crescent,Goodna,4300,QLD,-27.61502238,152.8997847,,,current,3,1,,1,,a/c,,,,,15-06-2022,14,$360 per week,$360 per week,0.0%,360,360,week,,336000,,House,Ray White Forest Lake - FOREST LAKE,21860,"Ken Li, Vivian Song",434605403,https://www.nexu.com.au/app/#/listing/21329311,29-06-2022
21330310,The Homeowner,23/17 Buddina Street,Stafford,4053,QLD,-27.41009971,153.0223105,,,current,1,1,1,,,a/c,,,,,15-06-2022,14,$350 per week,$350 per week,0.0%,350,350,week,VPA-3,260000,,Unit,LJ Hooker - STAFFORD,16449,LJ Hooker Stafford Rental Team,434606259,https://www.nexu.com.au/app/#/listing/21330310,29-06-2022
21330234,The Homeowner,4 Besham Parade,Wynnum,4178,QLD,-27.44783504,153.1717408,,,current,2,1,1,,,a/c,,,,,15-06-2022,14,$515 per week,$515 per week,0.0%,515,515,week,,801000,,House,PROPERTY ZEST RENTALS - CHERMSIDE WEST,33109,Samantha Ellis,434606427,https://www.nexu.com.au/app/#/listing/21330234,29-06-2022
21330394,The Homeowner,19 Furorie Street,Sunnybank Hills,4109,QLD,-27.59337441,153.0488994,,,current,4,2,2,,2,,,,,,15-06-2022,14,$900 per week,$900 per week,0.0%,900,900,week,VPA-1,899000,,House,Avenew Realty Group - PARADISE WATERS,49471,Laura Fu,434606075,https://www.nexu.com.au/app/#/listing/21330394,29-06-2022
3554932,The Homeowner,4/57 Payne Street,Indooroopilly,4068,QLD,-27.493964,152.972914,,,current,2,2,1,,2,a/c,,,,,31-05-2022,28,$450 p/w | Modern Apartment,$450 p/w | Under Application,0.0%,450,450,week,VPA-1,451500,,Unit,Sellerbrate,15277,Sellerbrate Property Management,416385409,https://www.nexu.com.au/app/#/listing/3554932,29-06-2022
20730498,The Homeowner,1 GOWAN ROAD,Sunnybank Hills,4109,QLD,-27.59039002,153.0644928,,,current,4,2,2,,,,,,,,25-03-2022,95,LEASED,$700 per week,0.0%,700,700,week,VPA-1,899000,,House,Kevin Manning Real Estate - Mt Gravatt East,28633,Michael JIANG,434077787,https://www.nexu.com.au/app/#/listing/20730498,29-06-2022
19802435,The Homeowner,1 Spence Street,Mount Gravatt East,4122,QLD,-27.54262105,153.0879516,,,current,3,2,2,,,a/c,,,,,21-12-2021,189,LEASED,$550 per week,18.2%,650,550,week,VPA-1,875000,,House,Kevin Manning Real Estate - Mt Gravatt East,28633,Michael JIANG,433419826,https://www.nexu.com.au/app/#/listing/19802435,29-06-2022
21331097,The Homeowner,5 Ostend Street,Cleveland,4163,QLD,-27.53143152,153.2721492,,,current,3,2,2,,2,a/c,split-system,,,,15-06-2022,13,$900.00 per week,$900.00 per week,0.0%,900,900,week,VPA-3,715000,,House,Devcon Property Services - MOOLOOLABA,38921,Raza Abbas,434607723,https://www.nexu.com.au/app/#/listing/21331097,29-06-2022
21087129,The Homeowner,30 Sheehy Street,Stafford,4053,QLD,-27.41229723,153.0053069,,,current,3,2,1,,,,,,,,10-05-2022,49,$510 Weekly,$510 Weekly,0.0%,510,510,week,VPA-2,940000,,House,Coronis North - CHERMSIDE,18759,Matthew Norton,434366339,https://www.nexu.com.au/app/#/listing/21087129,29-06-2022
21331331,The Homeowner,20511/60 Rogers Street,West End,4101,QLD,-27.48492486,153.0004108,,,current,2,2,,,,,,,,,15-06-2022,13,$620 pw,$620 pw,0.0%,620,620,week,VPA-3,590000,,Apartment,Position Property Services - .,28874,Oliver Creevy,434607195,https://www.nexu.com.au/app/#/listing/21331331,29-06-2022
21089795,The Homeowner,1508/477 Boundary Street,Spring Hill,4000,QLD,-27.46039543,153.0230103,,,current,2,2,2,,,a/c,,,106,8,10-05-2022,49,$850 pw,$850 pw,0.0%,850,850,week,VPA-2,447500,,Unit,Place - New Farm,22748,Caleb Reis,434369175,https://www.nexu.com.au/app/#/listing/21089795,29-06-2022
21332236,The Homeowner,39/154 Goodfellows Road,Murrumba Downs,4503,QLD,-27.25672382,153.0059663,,,current,3,2,1,,,,,,,,15-06-2022,13,$420 per week pw,$420 per week pw,0.0%,420,420,week,,,,Townhouse,Pinnacle Properties Queensland - ENOGGERA,30623,Pinnacle Properties Property Manager,434608399,https://www.nexu.com.au/app/#/listing/21332236,29-06-2022
21332262,The Homeowner,36 Ashley Road,Chermside West,4032,QLD,-27.37679822,153.0090976,,,current,4,2,,2,,a/c,,,,,15-06-2022,13,"$1,200","$1,200",0.0%,1200,1200,week,VPA-1,900000,,House,Century 21 Scarborough - SCARBOROUGH,27993,"Jon Eagle, Maddie Dolan",434608347,https://www.nexu.com.au/app/#/listing/21332262,29-06-2022
21332031,The Homeowner,1/12 Julia Street,Wavell Heights,4012,QLD,-27.39447772,153.0583513,,,current,2,1,1,,,a/c,split-system,,,,15-06-2022,13,$370 per week,$370 per week,0.0%,370,370,week,VPA-3,386000,,Unit,Northside First National Real Estate - Nundah,25799,Rental Team,434608859,https://www.nexu.com.au/app/#/listing/21332031,29-06-2022
13974757,The Homeowner,37 Hedina Street,Sunnybank,4109,QLD,-27.57803454,153.0669791,,,current,3,1,2,,,,,579m2,,1,26-03-2022,94,Under Application,$450 per week,0.0%,450,450,week,VPA-1,825000,,House,Q Pro Realty - SUNNYBANK,27518,"Boey Sio, Q Pro Realty Leasing",431352578,https://www.nexu.com.au/app/#/listing/13974757,29-06-2022
8328438,The Homeowner,7A 153 Lambert St,Kangaroo Point,4169,QLD,-27.479752,153.03568,,,current,2,2,,2,,a/c,hydronic,,,,11-07-2018,1449,560,560,0.0%,560,560,week,VPA-1,580000,,Apartment,Australian Property Management Alliance - Mango Hill,26275,Jing Zhang,424236786,https://www.nexu.com.au/app/#/listing/8328438,29-06-2022
12717623,The Homeowner,804/275 Wickham Street,Fortitude Valley,4006,QLD,-27.45607496,153.0353603,,,current,2,2,,1,,,,,,,26-08-2020,671,$520 weekly,$450 Weekly,15.6%,520,450,week,VPA-1,500000,,Unit,Australian Property Management Alliance - Mango Hill,26275,Utopia Suites,429999526,https://www.nexu.com.au/app/#/listing/12717623,29-06-2022
21094566,The Homeowner,44 Cashmere St,Redbank Plains,4301,QLD,-27.6466409,152.8472233,,,current,3,1,1,,,,,,,,11-05-2022,48,$470 per week,$650 per week,-27.7%,470,650,week,VPA-1,388000,,House,Vanilla Rentals,19831,"Vanilla Rentals, Leigh Taiaroa",434372675,https://www.nexu.com.au/app/#/listing/21094566,29-06-2022
20980707,The Homeowner,1 Tamba St,Murarrie,4172,QLD,-27.46348572,153.1039917,,,current,3,2,,2,,a/c,,,,,26-04-2022,63,Under Application,$610/ week Break Lease Offer!,0.0%,610,610,week,,828000,,House,Cheers Realty - Property Managers,27631,Brooke Lin,434268719,https://www.nexu.com.au/app/#/listing/20980707,29-06-2022
